timestamp,source_id,type,value,unit
1780368660,sensor_ar_01,qualidade_ar,895.2,ppm
1780368660,sensor_temp_01,temperatura,26.45,Celsius
1780368665,sensor_ar_01,qualidade_ar,1081.39,ppm
1780368665,sensor_temp_01,temperatura,22.8,Celsius
1780368670,sensor_ar_01,qualidade_ar,1168.44,ppm
1780368670,sensor_temp_01,temperatura,30.23,Celsius
1780368675,sensor_ar_01,qualidade_ar,437.17,ppm
1780368675,sensor_temp_01,temperatura,24.69,Celsius
1780368680,sensor_ar_01,qualidade_ar,904.84,ppm
1780368680,sensor_temp_01,temperatura,27.28,Celsius
1780368685,sensor_ar_01,qualidade_ar,1002.94,ppm
1780368685,sensor_temp_01,temperatura,22.09,Celsius
1780368690,sensor_ar_01,qualidade_ar,1159.2,ppm
1780368690,sensor_temp_01,temperatura,23.99,Celsius
1780368695,sensor_ar_01,qualidade_ar,534.14,ppm
1780368700,sensor_ar_01,qualidade_ar,1080.98,ppm
1780368705,sensor_ar_01,qualidade_ar,1197.78,ppm
1780368710,sensor_ar_01,qualidade_ar,1496.68,ppm
1780368715,sensor_temp_01,temperatura,34.9,Celsius
1780368715,sensor_ar_01,qualidade_ar,1256.86,ppm
1780368720,sensor_ar_01,qualidade_ar,1132.75,ppm
1780368725,sensor_ar_01,qualidade_ar,1132.38,ppm
1780368730,sensor_ar_01,qualidade_ar,1249.8,ppm
1780368733,sensor_temp_01,temperatura,0.0,OFFLINE
1780368735,sensor_ar_01,qualidade_ar,723.99,ppm
1780368740,sensor_temp_01,temperatura,26.54,Celsius
1780368740,sensor_ar_01,qualidade_ar,545.7,ppm
1780368745,sensor_temp_01,temperatura,21.53,Celsius
1780368745,sensor_ar_01,qualidade_ar,1129.23,ppm
1780368750,sensor_temp_01,temperatura,24.55,Celsius
1780368750,sensor_ar_01,qualidade_ar,874.33,ppm
1780368755,sensor_temp_01,temperatura,34.18,Celsius
1780368755,sensor_ar_01,qualidade_ar,1475.8,ppm
1780368760,sensor_temp_01,temperatura,30.27,Celsius
1780368760,sensor_ar_01,qualidade_ar,522.42,ppm
1780368765,sensor_temp_01,temperatura,31.61,Celsius
1780368765,sensor_ar_01,qualidade_ar,1452.55,ppm
1780368770,sensor_temp_01,temperatura,33.15,Celsius
1780368770,sensor_ar_01,qualidade_ar,1405.13,ppm
1780368775,sensor_temp_01,temperatura,22.07,Celsius
1780368780,sensor_temp_01,temperatura,24.26,Celsius
1780368785,sensor_temp_01,temperatura,34.43,Celsius
1780368788,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780368790,sensor_temp_01,temperatura,21.38,Celsius
1780368793,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780368795,sensor_temp_01,temperatura,30.25,Celsius
1780368795,sensor_ar_01,qualidade_ar,1287.06,ppm
1780368800,sensor_temp_01,temperatura,26.34,Celsius
1780368800,sensor_ar_01,qualidade_ar,1235.61,ppm
1780368805,sensor_temp_01,temperatura,29.93,Celsius
1780368805,sensor_ar_01,qualidade_ar,924.32,ppm
1780368810,sensor_temp_01,temperatura,21.42,Celsius
1780368810,sensor_ar_01,qualidade_ar,526.5,ppm
1780368815,sensor_temp_01,temperatura,29.03,Celsius
1780368815,sensor_ar_01,qualidade_ar,1000.89,ppm
1780368820,sensor_ar_01,qualidade_ar,899.38,ppm
1780368825,sensor_ar_01,qualidade_ar,718.61,ppm
1780368830,sensor_ar_01,qualidade_ar,1023.82,ppm
1780368840,sensor_temp_01,temperatura,28.04,Celsius
1780368845,sensor_temp_01,temperatura,22.09,Celsius
1780368848,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780368850,sensor_temp_01,temperatura,21.01,Celsius
1780368853,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780368855,sensor_temp_01,temperatura,25.56,Celsius
1780368855,sensor_ar_01,qualidade_ar,1334.36,ppm
1780368860,sensor_ar_01,qualidade_ar,411.67,ppm
1780368865,sensor_ar_01,qualidade_ar,490.37,ppm
1780368870,sensor_ar_01,qualidade_ar,1083.9,ppm
1780368873,sensor_temp_01,temperatura,0.0,OFFLINE
1780368878,sensor_temp_01,temperatura,0.0,OFFLINE
1780368880,sensor_temp_01,temperatura,32.25,Celsius
1780368885,sensor_temp_01,temperatura,29.83,Celsius
1780368890,sensor_temp_01,temperatura,30.33,Celsius
1780368895,sensor_temp_01,temperatura,26.1,Celsius
1780368895,sensor_ar_01,qualidade_ar,973.4,ppm
1780368900,sensor_temp_01,temperatura,25.61,Celsius
1780368900,sensor_ar_01,qualidade_ar,1302.54,ppm
1780368905,sensor_temp_01,temperatura,25.63,Celsius
1780368905,sensor_ar_01,qualidade_ar,668.41,ppm
1780368910,sensor_temp_01,temperatura,21.74,Celsius
1780368910,sensor_ar_01,qualidade_ar,1060.63,ppm
1780368915,sensor_temp_01,temperatura,29.94,Celsius
1780368915,sensor_ar_01,qualidade_ar,620.35,ppm
1780368920,sensor_temp_01,temperatura,22.17,Celsius
1780368920,sensor_ar_01,qualidade_ar,751.11,ppm
1780368925,sensor_temp_01,temperatura,34.0,Celsius
1780368925,sensor_ar_01,qualidade_ar,989.49,ppm
1780368930,sensor_temp_01,temperatura,26.68,Celsius
1780368930,sensor_ar_01,qualidade_ar,865.41,ppm
1780368935,sensor_temp_01,temperatura,20.42,Celsius
1780368935,sensor_ar_01,qualidade_ar,457.31,ppm
1780368940,sensor_temp_01,temperatura,22.85,Celsius
1780368940,sensor_ar_01,qualidade_ar,1340.32,ppm
1780368945,sensor_temp_01,temperatura,22.01,Celsius
1780368945,sensor_ar_01,qualidade_ar,900.08,ppm
1780368950,sensor_temp_01,temperatura,28.13,Celsius
1780368950,sensor_ar_01,qualidade_ar,1196.99,ppm
1780368955,sensor_temp_01,temperatura,25.57,Celsius
1780368955,sensor_ar_01,qualidade_ar,977.28,ppm
1780368960,sensor_ar_01,qualidade_ar,929.21,ppm
1780368960,sensor_temp_01,temperatura,33.02,Celsius
1780368965,sensor_temp_01,temperatura,21.59,Celsius
1780368970,sensor_temp_01,temperatura,27.07,Celsius
1780368975,sensor_temp_01,temperatura,21.26,Celsius
1780368980,sensor_temp_01,temperatura,24.96,Celsius
1780368985,sensor_ar_01,qualidade_ar,1499.71,ppm
1780368990,sensor_ar_01,qualidade_ar,1012.08,ppm
1780368995,sensor_ar_01,qualidade_ar,968.64,ppm
1780368998,sensor_temp_01,temperatura,0.0,OFFLINE
1780369000,sensor_ar_01,qualidade_ar,734.45,ppm
1780369003,sensor_temp_01,temperatura,0.0,OFFLINE
1780369005,sensor_temp_01,temperatura,30.74,Celsius
1780369005,sensor_ar_01,qualidade_ar,1086.15,ppm
1780369010,sensor_ar_01,qualidade_ar,1489.2,ppm
1780369015,sensor_ar_01,qualidade_ar,654.89,ppm
1780369023,sensor_temp_01,temperatura,0.0,OFFLINE
1780369028,sensor_temp_01,temperatura,0.0,OFFLINE
1780369030,sensor_temp_01,temperatura,25.2,Celsius
1780369033,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369035,sensor_temp_01,temperatura,22.32,Celsius
1780369040,sensor_ar_01,qualidade_ar,659.12,ppm
1780369045,sensor_ar_01,qualidade_ar,1241.56,ppm
1780369050,sensor_ar_01,qualidade_ar,1273.28,ppm
1780369053,sensor_temp_01,temperatura,0.0,OFFLINE
1780369055,sensor_ar_01,qualidade_ar,984.32,ppm
1780369058,sensor_temp_01,temperatura,0.0,OFFLINE
1780369060,sensor_temp_01,temperatura,26.59,Celsius
1780369065,sensor_temp_01,temperatura,20.84,Celsius
1780369080,sensor_ar_01,qualidade_ar,707.67,ppm
1780369083,sensor_temp_01,temperatura,0.0,OFFLINE
1780369085,sensor_ar_01,qualidade_ar,1074.73,ppm
1780369088,sensor_temp_01,temperatura,0.0,OFFLINE
1780369090,sensor_temp_01,temperatura,22.78,Celsius
1780369090,sensor_ar_01,qualidade_ar,484.59,ppm
1780369095,sensor_temp_01,temperatura,29.59,Celsius
1780369100,sensor_temp_01,temperatura,25.05,Celsius
1780369105,sensor_temp_01,temperatura,32.79,Celsius
1780369110,sensor_temp_01,temperatura,21.26,Celsius
1780369113,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369115,sensor_ar_01,qualidade_ar,1015.52,ppm
1780369115,sensor_temp_01,temperatura,23.47,Celsius
1780369120,sensor_ar_01,qualidade_ar,733.75,ppm
1780369120,sensor_temp_01,temperatura,26.88,Celsius
1780369125,sensor_ar_01,qualidade_ar,864.95,ppm
1780369125,sensor_temp_01,temperatura,29.31,Celsius
1780369130,sensor_ar_01,qualidade_ar,424.96,ppm
1780369130,sensor_temp_01,temperatura,22.5,Celsius
1780369135,sensor_ar_01,qualidade_ar,1100.92,ppm
1780369135,sensor_temp_01,temperatura,25.92,Celsius
1780369140,sensor_ar_01,qualidade_ar,1091.61,ppm
1780369140,sensor_temp_01,temperatura,26.36,Celsius
1780369145,sensor_ar_01,qualidade_ar,1017.2,ppm
1780369145,sensor_temp_01,temperatura,27.97,Celsius
1780369150,sensor_ar_01,qualidade_ar,822.01,ppm
1780369150,sensor_temp_01,temperatura,24.86,Celsius
1780369155,sensor_ar_01,qualidade_ar,838.32,ppm
1780369155,sensor_temp_01,temperatura,28.78,Celsius
1780369160,sensor_temp_01,temperatura,30.22,Celsius
1780369160,sensor_ar_01,qualidade_ar,761.8,ppm
1780369165,sensor_temp_01,temperatura,24.79,Celsius
1780369165,sensor_ar_01,qualidade_ar,741.04,ppm
1780369170,sensor_ar_01,qualidade_ar,1149.57,ppm
1780369175,sensor_ar_01,qualidade_ar,1301.05,ppm
1780369180,sensor_ar_01,qualidade_ar,504.79,ppm
1780369183,sensor_temp_01,temperatura,0.0,OFFLINE
1780369185,sensor_ar_01,qualidade_ar,869.88,ppm
1780369190,sensor_temp_01,temperatura,33.37,Celsius
1780369190,sensor_ar_01,qualidade_ar,771.35,ppm
1780369195,sensor_temp_01,temperatura,32.1,Celsius
1780369195,sensor_ar_01,qualidade_ar,1424.27,ppm
1780369200,sensor_temp_01,temperatura,25.23,Celsius
1780369200,sensor_ar_01,qualidade_ar,1051.49,ppm
1780369205,sensor_ar_01,qualidade_ar,784.24,ppm
1780369210,sensor_ar_01,qualidade_ar,694.35,ppm
1780369215,sensor_ar_01,qualidade_ar,975.29,ppm
1780369220,sensor_ar_01,qualidade_ar,965.92,ppm
1780369225,sensor_temp_01,temperatura,24.62,Celsius
1780369225,sensor_ar_01,qualidade_ar,1241.94,ppm
1780369230,sensor_temp_01,temperatura,27.05,Celsius
1780369230,sensor_ar_01,qualidade_ar,874.98,ppm
1780369235,sensor_temp_01,temperatura,20.0,Celsius
1780369235,sensor_ar_01,qualidade_ar,484.59,ppm
1780369240,sensor_ar_01,qualidade_ar,948.62,ppm
1780369245,sensor_ar_01,qualidade_ar,629.64,ppm
1780369250,sensor_ar_01,qualidade_ar,1104.99,ppm
1780369255,sensor_ar_01,qualidade_ar,1435.81,ppm
1780369260,sensor_temp_01,temperatura,28.39,Celsius
1780369260,sensor_ar_01,qualidade_ar,813.03,ppm
1780369265,sensor_temp_01,temperatura,26.88,Celsius
1780369265,sensor_ar_01,qualidade_ar,758.11,ppm
1780369270,sensor_temp_01,temperatura,20.57,Celsius
1780369270,sensor_ar_01,qualidade_ar,1200.17,ppm
1780369275,sensor_temp_01,temperatura,28.57,Celsius
1780369293,sensor_temp_01,temperatura,0.0,OFFLINE
1780369293,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369295,sensor_ar_01,qualidade_ar,711.51,ppm
1780369298,sensor_temp_01,temperatura,0.0,OFFLINE
1780369300,sensor_temp_01,temperatura,31.1,Celsius
1780369300,sensor_ar_01,qualidade_ar,997.05,ppm
1780369305,sensor_temp_01,temperatura,24.16,Celsius
1780369305,sensor_ar_01,qualidade_ar,882.32,ppm
1780369310,sensor_temp_01,temperatura,24.57,Celsius
1780369310,sensor_ar_01,qualidade_ar,518.47,ppm
1780369315,sensor_temp_01,temperatura,30.54,Celsius
1780369315,sensor_ar_01,qualidade_ar,1418.45,ppm
1780369320,sensor_temp_01,temperatura,33.28,Celsius
1780369325,sensor_temp_01,temperatura,23.88,Celsius
1780369330,sensor_temp_01,temperatura,34.25,Celsius
1780369333,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369335,sensor_temp_01,temperatura,20.93,Celsius
1780369340,sensor_temp_01,temperatura,24.23,Celsius
1780369340,sensor_ar_01,qualidade_ar,723.32,ppm
1780369345,sensor_temp_01,temperatura,28.79,Celsius
1780369345,sensor_ar_01,qualidade_ar,1388.12,ppm
1780369350,sensor_temp_01,temperatura,24.26,Celsius
1780369355,sensor_temp_01,temperatura,23.67,Celsius
1780369360,sensor_temp_01,temperatura,30.01,Celsius
1780369363,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369365,sensor_temp_01,temperatura,27.44,Celsius
1780369370,sensor_temp_01,temperatura,29.22,Celsius
1780369370,sensor_ar_01,qualidade_ar,1394.89,ppm
1780369375,sensor_temp_01,temperatura,25.28,Celsius
1780369375,sensor_ar_01,qualidade_ar,1335.52,ppm
1780369380,sensor_temp_01,temperatura,21.86,Celsius
1780369380,sensor_ar_01,qualidade_ar,1171.13,ppm
1780369385,sensor_temp_01,temperatura,30.57,Celsius
1780369385,sensor_ar_01,qualidade_ar,556.44,ppm
1780369390,sensor_temp_01,temperatura,27.15,Celsius
1780369390,sensor_ar_01,qualidade_ar,1111.11,ppm
1780369395,sensor_temp_01,temperatura,28.26,Celsius
1780369395,sensor_ar_01,qualidade_ar,1253.14,ppm
1780369400,sensor_temp_01,temperatura,27.29,Celsius
1780369400,sensor_ar_01,qualidade_ar,1313.67,ppm
1780369405,sensor_temp_01,temperatura,21.09,Celsius
1780369405,sensor_ar_01,qualidade_ar,1099.43,ppm
1780369410,sensor_temp_01,temperatura,21.05,Celsius
1780369410,sensor_ar_01,qualidade_ar,1215.17,ppm
1780369415,sensor_temp_01,temperatura,34.88,Celsius
1780369435,sensor_ar_01,qualidade_ar,561.83,ppm
1780369440,sensor_temp_01,temperatura,22.05,Celsius
1780369440,sensor_ar_01,qualidade_ar,1288.42,ppm
1780369445,sensor_temp_01,temperatura,21.86,Celsius
1780369445,sensor_ar_01,qualidade_ar,560.81,ppm
1780369450,sensor_temp_01,temperatura,22.01,Celsius
1780369450,sensor_ar_01,qualidade_ar,544.96,ppm
1780369455,sensor_temp_01,temperatura,32.82,Celsius
1780369455,sensor_ar_01,qualidade_ar,492.26,ppm
1780369460,sensor_temp_01,temperatura,21.01,Celsius
1780369460,sensor_ar_01,qualidade_ar,1078.07,ppm
1780369465,sensor_temp_01,temperatura,32.11,Celsius
1780369465,sensor_ar_01,qualidade_ar,1176.73,ppm
1780369470,sensor_temp_01,temperatura,29.18,Celsius
1780369470,sensor_ar_01,qualidade_ar,1114.3,ppm
1780369475,sensor_temp_01,temperatura,28.6,Celsius
1780369480,sensor_temp_01,temperatura,29.55,Celsius
1780369485,sensor_temp_01,temperatura,29.33,Celsius
1780369490,sensor_temp_01,temperatura,21.72,Celsius
1780369495,sensor_temp_01,temperatura,23.07,Celsius
1780369495,sensor_ar_01,qualidade_ar,441.88,ppm
1780369500,sensor_temp_01,temperatura,30.07,Celsius
1780369500,sensor_ar_01,qualidade_ar,769.45,ppm
1780369505,sensor_temp_01,temperatura,21.15,Celsius
1780369505,sensor_ar_01,qualidade_ar,907.21,ppm
1780369510,sensor_temp_01,temperatura,33.3,Celsius
1780369510,sensor_ar_01,qualidade_ar,702.56,ppm
1780369515,sensor_temp_01,temperatura,33.3,Celsius
1780369515,sensor_ar_01,qualidade_ar,497.49,ppm
1780369520,sensor_temp_01,temperatura,28.53,Celsius
1780369525,sensor_temp_01,temperatura,23.47,Celsius
1780369530,sensor_temp_01,temperatura,24.65,Celsius
1780369533,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369535,sensor_temp_01,temperatura,24.29,Celsius
1780369538,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369540,sensor_temp_01,temperatura,26.34,Celsius
1780369540,sensor_ar_01,qualidade_ar,1336.44,ppm
1780369545,sensor_temp_01,temperatura,21.17,Celsius
1780369545,sensor_ar_01,qualidade_ar,712.62,ppm
1780369550,sensor_temp_01,temperatura,30.66,Celsius
1780369550,sensor_ar_01,qualidade_ar,1087.07,ppm
1780369555,sensor_temp_01,temperatura,23.06,Celsius
1780369555,sensor_ar_01,qualidade_ar,1278.01,ppm
1780369560,sensor_temp_01,temperatura,22.08,Celsius
1780369560,sensor_ar_01,qualidade_ar,1232.89,ppm
1780369565,sensor_temp_01,temperatura,30.48,Celsius
1780369565,sensor_ar_01,qualidade_ar,1107.87,ppm
1780369570,sensor_ar_01,qualidade_ar,1070.76,ppm
1780369575,sensor_ar_01,qualidade_ar,1173.0,ppm
1780369580,sensor_ar_01,qualidade_ar,478.39,ppm
1780369585,sensor_ar_01,qualidade_ar,1358.65,ppm
1780369590,sensor_temp_01,temperatura,32.49,Celsius
1780369590,sensor_ar_01,qualidade_ar,1467.83,ppm
1780369595,sensor_temp_01,temperatura,21.95,Celsius
1780369595,sensor_ar_01,qualidade_ar,1307.32,ppm
1780369600,sensor_temp_01,temperatura,28.26,Celsius
1780369600,sensor_ar_01,qualidade_ar,647.49,ppm
1780369605,sensor_temp_01,temperatura,31.63,Celsius
1780369605,sensor_ar_01,qualidade_ar,1128.94,ppm
1780369610,sensor_ar_01,qualidade_ar,1149.98,ppm
1780369615,sensor_ar_01,qualidade_ar,908.74,ppm
1780369620,sensor_ar_01,qualidade_ar,703.16,ppm
1780369623,sensor_temp_01,temperatura,0.0,OFFLINE
1780369625,sensor_ar_01,qualidade_ar,1055.48,ppm
1780369628,sensor_temp_01,temperatura,0.0,OFFLINE
1780369630,sensor_temp_01,temperatura,28.85,Celsius
1780369630,sensor_ar_01,qualidade_ar,850.36,ppm
1780369635,sensor_temp_01,temperatura,21.5,Celsius
1780369635,sensor_ar_01,qualidade_ar,472.47,ppm
1780369640,sensor_temp_01,temperatura,27.79,Celsius
1780369640,sensor_ar_01,qualidade_ar,1101.26,ppm
1780369645,sensor_ar_01,qualidade_ar,1337.96,ppm
1780369650,sensor_ar_01,qualidade_ar,590.62,ppm
1780369655,sensor_ar_01,qualidade_ar,900.08,ppm
1780369658,sensor_temp_01,temperatura,0.0,OFFLINE
1780369660,sensor_ar_01,qualidade_ar,947.7,ppm
1780369663,sensor_temp_01,temperatura,0.0,OFFLINE
1780369665,sensor_temp_01,temperatura,31.92,Celsius
1780369665,sensor_ar_01,qualidade_ar,468.65,ppm
1780369670,sensor_temp_01,temperatura,25.56,Celsius
1780369670,sensor_ar_01,qualidade_ar,1447.28,ppm
1780369675,sensor_temp_01,temperatura,21.03,Celsius
1780369675,sensor_ar_01,qualidade_ar,412.63,ppm
1780369680,sensor_temp_01,temperatura,21.46,Celsius
1780369680,sensor_ar_01,qualidade_ar,1031.04,ppm
1780369685,sensor_temp_01,temperatura,26.41,Celsius
1780369685,sensor_ar_01,qualidade_ar,1064.87,ppm
1780369690,sensor_temp_01,temperatura,32.29,Celsius
1780369690,sensor_ar_01,qualidade_ar,615.69,ppm
1780369695,sensor_temp_01,temperatura,30.35,Celsius
1780369695,sensor_ar_01,qualidade_ar,1284.0,ppm
1780369700,sensor_temp_01,temperatura,27.42,Celsius
1780369700,sensor_ar_01,qualidade_ar,613.86,ppm
1780369705,sensor_temp_01,temperatura,22.87,Celsius
1780369705,sensor_ar_01,qualidade_ar,1034.74,ppm
1780369710,sensor_temp_01,temperatura,30.81,Celsius
1780369710,sensor_ar_01,qualidade_ar,824.44,ppm
1780369715,sensor_temp_01,temperatura,34.62,Celsius
1780369715,sensor_ar_01,qualidade_ar,793.82,ppm
1780369720,sensor_temp_01,temperatura,30.12,Celsius
1780369720,sensor_ar_01,qualidade_ar,1315.29,ppm
1780369725,sensor_temp_01,temperatura,28.73,Celsius
1780369725,sensor_ar_01,qualidade_ar,1073.94,ppm
1780369730,sensor_temp_01,temperatura,26.58,Celsius
1780369730,sensor_ar_01,qualidade_ar,480.36,ppm
1780369735,sensor_temp_01,temperatura,26.62,Celsius
1780369735,sensor_ar_01,qualidade_ar,601.29,ppm
1780369740,sensor_temp_01,temperatura,33.89,Celsius
1780369740,sensor_ar_01,qualidade_ar,1037.97,ppm
1780369745,sensor_temp_01,temperatura,30.13,Celsius
1780369745,sensor_ar_01,qualidade_ar,1202.48,ppm
1780369750,sensor_temp_01,temperatura,26.42,Celsius
1780369750,sensor_ar_01,qualidade_ar,783.78,ppm
1780369755,sensor_temp_01,temperatura,23.64,Celsius
1780369760,sensor_temp_01,temperatura,33.51,Celsius
1780369765,sensor_temp_01,temperatura,27.84,Celsius
1780369770,sensor_temp_01,temperatura,23.37,Celsius
1780369773,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369775,sensor_ar_01,qualidade_ar,1095.8,ppm
1780369780,sensor_ar_01,qualidade_ar,680.95,ppm
1780369785,sensor_ar_01,qualidade_ar,1068.04,ppm
1780369790,sensor_ar_01,qualidade_ar,876.1,ppm
1780369795,sensor_temp_01,temperatura,34.59,Celsius
1780369800,sensor_temp_01,temperatura,25.58,Celsius
1780369808,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369813,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369815,sensor_ar_01,qualidade_ar,957.55,ppm
1780369820,sensor_ar_01,qualidade_ar,1229.84,ppm
1780369825,sensor_temp_01,temperatura,34.04,Celsius
1780369825,sensor_ar_01,qualidade_ar,490.83,ppm
1780369830,sensor_temp_01,temperatura,29.2,Celsius
1780369830,sensor_ar_01,qualidade_ar,455.27,ppm
1780369835,sensor_temp_01,temperatura,30.8,Celsius
1780369835,sensor_ar_01,qualidade_ar,1494.33,ppm
1780369840,sensor_temp_01,temperatura,20.89,Celsius
1780369840,sensor_ar_01,qualidade_ar,586.47,ppm
1780369845,sensor_temp_01,temperatura,29.05,Celsius
1780369850,sensor_temp_01,temperatura,25.7,Celsius
1780369855,sensor_temp_01,temperatura,33.22,Celsius
1780369860,sensor_temp_01,temperatura,26.98,Celsius
1780369863,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369865,sensor_temp_01,temperatura,33.81,Celsius
1780369865,sensor_ar_01,qualidade_ar,764.16,ppm
1780369870,sensor_temp_01,temperatura,22.41,Celsius
1780369870,sensor_ar_01,qualidade_ar,1412.94,ppm
1780369875,sensor_ar_01,qualidade_ar,1174.54,ppm
1780369880,sensor_ar_01,qualidade_ar,1003.82,ppm
1780369885,sensor_ar_01,qualidade_ar,1490.75,ppm
1780369890,sensor_ar_01,qualidade_ar,1274.74,ppm
1780369893,sensor_temp_01,temperatura,0.0,OFFLINE
1780369895,sensor_temp_01,temperatura,24.94,Celsius
1780369895,sensor_ar_01,qualidade_ar,554.7,ppm
1780369900,sensor_temp_01,temperatura,20.96,Celsius
1780369900,sensor_ar_01,qualidade_ar,1087.45,ppm
1780369905,sensor_temp_01,temperatura,25.6,Celsius
1780369905,sensor_ar_01,qualidade_ar,1212.9,ppm
1780369910,sensor_temp_01,temperatura,33.19,Celsius
1780369910,sensor_ar_01,qualidade_ar,1070.8,ppm
1780369915,sensor_temp_01,temperatura,27.75,Celsius
1780369915,sensor_ar_01,qualidade_ar,828.68,ppm
1780369920,sensor_temp_01,temperatura,23.72,Celsius
1780369920,sensor_ar_01,qualidade_ar,519.66,ppm
1780369925,sensor_temp_01,temperatura,29.33,Celsius
1780369925,sensor_ar_01,qualidade_ar,956.75,ppm
1780369930,sensor_temp_01,temperatura,20.09,Celsius
1780369930,sensor_ar_01,qualidade_ar,884.27,ppm
1780369935,sensor_temp_01,temperatura,26.95,Celsius
1780369935,sensor_ar_01,qualidade_ar,1114.36,ppm
1780369940,sensor_temp_01,temperatura,32.13,Celsius
1780369940,sensor_ar_01,qualidade_ar,1246.54,ppm
1780369945,sensor_ar_01,qualidade_ar,517.29,ppm
1780369950,sensor_ar_01,qualidade_ar,894.77,ppm
1780369955,sensor_ar_01,qualidade_ar,934.86,ppm
1780369958,sensor_temp_01,temperatura,0.0,OFFLINE
1780369960,sensor_ar_01,qualidade_ar,1403.2,ppm
1780369963,sensor_temp_01,temperatura,0.0,OFFLINE
1780369965,sensor_temp_01,temperatura,30.56,Celsius
1780369970,sensor_temp_01,temperatura,31.93,Celsius
1780369975,sensor_temp_01,temperatura,27.21,Celsius
1780369980,sensor_temp_01,temperatura,30.53,Celsius
1780369983,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780369985,sensor_temp_01,temperatura,22.5,Celsius
1780369985,sensor_ar_01,qualidade_ar,1359.02,ppm
1780369990,sensor_temp_01,temperatura,31.51,Celsius
1780369995,sensor_temp_01,temperatura,22.01,Celsius
1780370000,sensor_temp_01,temperatura,31.84,Celsius
1780370005,sensor_temp_01,temperatura,33.99,Celsius
1780370010,sensor_temp_01,temperatura,31.0,Celsius
1780370010,sensor_ar_01,qualidade_ar,1287.18,ppm
1780370015,sensor_temp_01,temperatura,21.32,Celsius
1780370015,sensor_ar_01,qualidade_ar,562.43,ppm
1780370040,sensor_temp_01,temperatura,33.25,Celsius
1780370040,sensor_ar_01,qualidade_ar,1446.97,ppm
1780370045,sensor_temp_01,temperatura,26.58,Celsius
1780370045,sensor_ar_01,qualidade_ar,649.71,ppm
1780370050,sensor_temp_01,temperatura,25.73,Celsius
1780370050,sensor_ar_01,qualidade_ar,1063.68,ppm
1780370055,sensor_temp_01,temperatura,25.54,Celsius
1780370055,sensor_ar_01,qualidade_ar,648.5,ppm
1780370060,sensor_temp_01,temperatura,30.53,Celsius
1780370060,sensor_ar_01,qualidade_ar,1300.91,ppm
1780370065,sensor_temp_01,temperatura,28.85,Celsius
1780370065,sensor_ar_01,qualidade_ar,687.57,ppm
1780370070,sensor_temp_01,temperatura,21.77,Celsius
1780370070,sensor_ar_01,qualidade_ar,468.85,ppm
1780370075,sensor_temp_01,temperatura,24.11,Celsius
1780370075,sensor_ar_01,qualidade_ar,638.36,ppm
1780370080,sensor_temp_01,temperatura,23.22,Celsius
1780370080,sensor_ar_01,qualidade_ar,1335.63,ppm
1780370085,sensor_temp_01,temperatura,28.9,Celsius
1780370085,sensor_ar_01,qualidade_ar,720.64,ppm
1780370090,sensor_temp_01,temperatura,20.32,Celsius
1780370090,sensor_ar_01,qualidade_ar,461.29,ppm
1780370095,sensor_temp_01,temperatura,24.52,Celsius
1780370095,sensor_ar_01,qualidade_ar,687.46,ppm
1780370100,sensor_temp_01,temperatura,29.03,Celsius
1780370105,sensor_temp_01,temperatura,20.17,Celsius
1780370110,sensor_temp_01,temperatura,31.31,Celsius
1780370113,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780370115,sensor_temp_01,temperatura,28.91,Celsius
1780370120,sensor_temp_01,temperatura,29.78,Celsius
1780370120,sensor_ar_01,qualidade_ar,1129.16,ppm
1780370125,sensor_temp_01,temperatura,20.31,Celsius
1780370130,sensor_temp_01,temperatura,21.09,Celsius
1780370138,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780370143,sensor_ar_01,qualidade_ar,0.0,OFFLINE
1780370145,sensor_ar_01,qualidade_ar,1128.26,ppm
1780370150,sensor_ar_01,qualidade_ar,1120.39,ppm
1780370155,sensor_temp_01,temperatura,23.41,Celsius
1780370155,sensor_ar_01,qualidade_ar,781.79,ppm
1780370160,sensor_temp_01,temperatura,29.05,Celsius
1780370160,sensor_ar_01,qualidade_ar,406.23,ppm
1780370165,sensor_ar_01,qualidade_ar,1257.77,ppm
1780370170,sensor_ar_01,qualidade_ar,615.67,ppm
1780370175,sensor_ar_01,qualidade_ar,681.6,ppm
1780370180,sensor_ar_01,qualidade_ar,540.44,ppm
